# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.3060491255507765,2.2849126239004542,2.9074502505750712,-4.9887595238723135,149.64724723388372,0.0,-0.42933809056477235,-2.329166738233151,-69.63265754779026,-238.7525448770131
 1.3117055961374988,2.3011989128175614,2.879231610491628,-4.988736288964725,149.24556386812745,0.0,-0.44223229429594174,-2.261255030214506,-71.01307424794737,-244.04205396160165
 1.3173877452207665,2.317398066755223,2.8508850613165815,-4.988702119505944,148.83400419265817,0.0,-0.45563699783818956,-2.194729586808335,-72.43028464022792,-249.41450347612928
 1.323095794498876,2.333508519637609,2.822409565413231,-4.9886562844779965,148.4122646993579,0.0,-0.4695743575212451,-2.1295881770008207,-73.88504771983266,-254.86168894578446
 1.3288299963431052,2.3495287553290516,2.7938039376072696,-4.988597992020324,147.98003154895605,0.0,-0.4840673544214453,-2.0658282176355285,-75.37808436876504,-260.3739263965653
 1.3345906363358762,2.3654573099100014,2.7650668330148163,-4.9885263839634995,147.53698033386934,0.0,-0.49913979295635375,-2.003446758025648,-76.91006826371722,-265.93987766544234
 1.3403780360361264,2.3812927740669187,2.736196733782314,-4.988440530771354,147.08277585542942,0.0,-0.5148162929247295,-1.9424404661299413,-78.48161557258038,-271.54635764922403
 1.3461925559943295,2.3970337956015473,2.7071919346361586,-4.98833942520662,146.61707191909622,0.0,-0.531122273922753,-1.8828056157656854,-80.09327333655436,-277.1781291592694
 1.3520345990421436,2.41267908206521,2.6780505271210964,-4.988221975866123,146.13951115196733,0.0,-0.5480839306090262,-1.8245380755622749,-81.74550636143935,-282.8176737765074
 1.3579046138845,2.4282274035238665,2.648770382395702,-4.988087000073241,145.64972484723785,0.0,-0.5657281974092918,-1.7676332991344998,-83.43868250474264,-288.44495095410065
 1.3638030990251846,2.443677595459818,2.6193491324381104,-4.987933216048831,145.1473328410793,0.0,-0.5840827008658076,-1.7120863167453217,-85.17305616204631,-294.0371325750816
 1.369730607060619,2.4590285618160066,2.589784149497756,-4.987759234338665,144.63194342787781,0.0,-0.6031756976954704,-1.6578917284311363,-86.94874981535399,-299.56832495083233
 1.3756877493807222,2.4742792781889307,2.560072523608896,-4.987563548480862,144.10315332077863,0.0,-0.6230359965289076,-1.60504369823133,-88.7657334146125,-305.00926478234817
 1.3816752013204947,2.489428795176193,2.5302110379591856,-4.987344524864012,143.56054766497795,0.0,-0.6436928607472041,-1.553535950110106,-90.62380145322966,-310.3270067647141
 1.387693707811409,2.504476241884672,2.5001961418825274,-4.987100391429169,143.00370011236845,0.0,-0.6651758899775104,-1.503361765011973,-92.52254748750502,-315.48458693892394
 1.39374408958794,2.5194208296051803,2.4700239212139037,-4.986829225497779,142.4321729668668,0.0,-0.6875148771266889,-1.4545139796527329,-94.46133593066226,-320.4406787481855
 1.399827250011778,2.5342618556593566,2.4396900657130125,-4.986528940124947,141.84551741095046,0.0,-0.7107396380461876,-1.4069849864417086,-96.43927087923302,-325.1492334181824
 1.4059441825845627,2.5489987074242104,2.4091898332214745,-4.986197269402566,141.2432738248022,0.0,-0.7348798101577956,-1.3607667351553405,-98.45516179592067,-329.55912014736464
 1.4120959792296333,2.563630866539456,2.3785180101767995,-4.9858317519731665,140.62497221080253,0.0,-0.7599646166197325,-1.3158507358512657,-100.50748580825135,-333.61376045731294
 1.4182838394344839,2.5781579133022414,2.3476688680519504,-4.98542971295096,139.9901327370868,0.0,-0.7860225917823762,-1.272228063741032,-102.59434646213748,-337.2507756801392
 1.4245090803587295,2.5925795312533517,2.316636115229226,-4.984988243886329,139.338266415337,0.0,-0.8130812642614593,-1.2298893652509917,-104.71342871421535,-340.40164515153606
